,idatracacao,cdtup,berco,portoatracacao,ano,mes,tipooperacao,tiponavegacaoatracacao,terminal,nacionalidadearmador,tesperaatracacao,tesperacainicioop,toperacao,tesperadesatracacao,tatracado,testadia,idcarga,origem,destino,cdmercadoria,naturezacarga,teu,qtcarga,pesocargabruta,sentido,cdmercadoria_cntr,pesocarga_cntr
32,775033,BRBA003,PP-1,Terminal Aquaviário de Madre de Deus,2016,jun,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Madre de Deus,1,126.50000000006,3.5000000000582006,27.899999999965,3.016666666721,34.416666666744,160.9166666668,16725905,BRBA003,BRSUA,2710,Granel Líquido e Gasoso,0,0,31629.696,Embarcados,NULL,NULL
33,735424,BRBEL,BELM201,Belém,2016,jan,Movimentação da Carga,Cabotagem,Terminal de Miramar,2,0.0,4.866666666814099,24.59999999986,5.016666666779201,34.483333333454,34.483333333454,15693612,BRSSA,BRBEL,2710,Granel Líquido e Gasoso,0,0,7116.04,Desembarcados,NULL,NULL
34,806163,BRRN001,GUAM-QB,Terminal Aquaviário de Guamaré,2016,dez,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Guamaré,2,12.533333333326,1.4666666667326,64.766666666663,3.733333333279,69.966666666674,82.5,17713196,BRRN001,BRSUA,2709,Granel Líquido e Gasoso,0,0,17061.058999999997,Embarcados,NULL,NULL
35,806163,BRRN001,GUAM-QB,Terminal Aquaviário de Guamaré,2016,dez,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Guamaré,2,12.533333333326,1.4666666667326,64.766666666663,3.733333333279,69.966666666674,82.5,17713197,BRSE002,BRRN001,2710,Granel Líquido e Gasoso,0,0,10625.306,Desembarcados,NULL,NULL
36,770271,BRVDC,501,Vila do Conde,2016,jun,Movimentação da Carga,Cabotagem,Terminal de Granel Líquido,2,0.0,1.3000000000466,56.59999999991901,5.900000000023299,63.799999999988,63.799999999988,16656999,BRSSZ,BRVDC,2710,Granel Líquido e Gasoso,0,0,30619.617000000002,Desembarcados,NULL,NULL
37,779943,BRSE002,Quadro de Bóias,Terminal Aquaviário de Aracaju,2016,jul,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Aracaju,1,23.200000000012,1.9999999998836002,19.000000000116,3.7000000000116002,24.700000000012,47.900000000023006,16900534,BRSE002,BRAM011,2709,Granel Líquido e Gasoso,0,0,25401.039,Embarcados,NULL,NULL
38,809311,BRSE002,Quadro de Bóias,Terminal Aquaviário de Aracaju,2016,dez,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Aracaju,1,6.099999999976701,2.0000000000582,10.399999999849,6.9000000001397,19.300000000047,25.400000000023,17806650,BRSE002,BRSUA,2709,Granel Líquido e Gasoso,0,0,14038.605,Embarcados,NULL,NULL
39,789418,BRAM011,POF 3,Terminal Aquaviário de Manaus,2016,ago,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Manaus,1,0.7999999999883599,4.9999999998836,45.799999999988,4.9000000000815,55.699999999953,56.499999999942,17180643,BRSE002,BRAM011,2709,Granel Líquido e Gasoso,0,0,13348.454,Desembarcados,NULL,NULL
40,789418,BRAM011,POF 3,Terminal Aquaviário de Manaus,2016,ago,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Manaus,1,0.7999999999883599,4.9999999998836,45.799999999988,4.9000000000815,55.699999999953,56.499999999942,17180644,BRFOR,BRAM011,2709,Granel Líquido e Gasoso,0,0,11860.511,Desembarcados,NULL,NULL
41,789418,BRAM011,POF 3,Terminal Aquaviário de Manaus,2016,ago,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Manaus,1,0.7999999999883599,4.9999999998836,45.799999999988,4.9000000000815,55.699999999953,56.499999999942,17180645,BRSE002,BRAM011,2709,Granel Líquido e Gasoso,0,0,2378.429,Desembarcados,NULL,NULL
42,789418,BRAM011,POF 3,Terminal Aquaviário de Manaus,2016,ago,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Manaus,1,0.7999999999883599,4.9999999998836,45.799999999988,4.9000000000815,55.699999999953,56.499999999942,17180646,BRSSA,BRAM011,2710,Granel Líquido e Gasoso,0,0,631.679,Desembarcados,NULL,NULL
43,800213,BRRN001,GUAM-QB,Terminal Aquaviário de Guamaré,2016,nov,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Guamaré,2,53.299999999988,1.5,37.100000000093004,6.699999999837001,45.29999999993,98.59999999991899,17545847,BRSE002,BRRN001,2710,Granel Líquido e Gasoso,0,0,953.674,Desembarcados,NULL,NULL
44,800213,BRRN001,GUAM-QB,Terminal Aquaviário de Guamaré,2016,nov,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Guamaré,2,53.299999999988,1.5,37.100000000093004,6.699999999837001,45.29999999993,98.59999999991899,17545848,BR901,BRRN001,2710,Granel Líquido e Gasoso,0,0,9847.808,Desembarcados,NULL,NULL
45,805398,BRSE002,Quadro de Bóias,Terminal Aquaviário de Aracaju,2016,nov,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Aracaju,1,97.700000000128,1.9999999998836002,17.000000000058,3.6000000000348997,22.599999999977,120.3000000001,17709432,BRSE002,BRAM011,2709,Granel Líquido e Gasoso,0,0,17350.554,Embarcados,NULL,NULL
46,782153,BRSUA,Pier de Granéis Líquidos 3 - A,Suape,2016,jul,Movimentação da Carga,Cabotagem,Píer de Graneis Líquidos 3A,1,126.25000000012,6.4499999998952005,19.300000000047,2.7500000000582006,28.5,154.75000000012,16971143,BR901,BRSUA,2709,Granel Líquido e Gasoso,0,0,17513.0,Desembarcados,NULL,NULL
47,805721,BRRN001,GUAM-QB,Terminal Aquaviário de Guamaré,2016,dez,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Guamaré,2,3.0999999999767,1.5999999999766998,17.399999999965,1.9000000000815,20.900000000023,24.0,17710028,BRRN001,BRBA003,2709,Granel Líquido e Gasoso,0,0,17636.886000000002,Embarcados,NULL,NULL
48,834485,BRSSZ,ALAMOA 1,Santos,2016,abr,Movimentação da Carga,Cabotagem,Cais Público - Alamoa,2,9.600000000034902,3.7000000000116002,21.699999999836997,5.8833333334769,31.283333333326002,40.88333333336,18772879,BRSSZ,BRVDC,2710,Granel Líquido e Gasoso,0,0,14137.891000000001,Embarcados,NULL,NULL
49,762331,BRRIG,Pier - Berço Sul,Rio Grande,2016,abr,Movimentação da Carga,Cabotagem,Píer Público,2,31.5,4.3999999998487,37.600000000151,7.5,49.5,81.0,16379234,BRSSA,BRRIG,2710,Granel Líquido e Gasoso,0,0,19712.721,Desembarcados,NULL,NULL
50,762331,BRRIG,Pier - Berço Sul,Rio Grande,2016,abr,Movimentação da Carga,Cabotagem,Píer Público,2,31.5,4.3999999998487,37.600000000151,7.5,49.5,81.0,16379235,BRRIG,BRVDC,2710,Granel Líquido e Gasoso,0,0,9026.914,Embarcados,NULL,NULL
51,746535,BRBA003,PP-2,Terminal Aquaviário de Madre de Deus,2016,jan,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Madre de Deus,1,16.5,5.6999999998952005,30.300000000105,8.6333333333605,44.63333333335999,61.13333333335999,16016646,BRBA003,BRSUA,2710,Granel Líquido e Gasoso,0,0,25068.593999999997,Embarcados,NULL,NULL
52,769056,BRRIG,Pier - Berço Sul,Rio Grande,2016,mai,Movimentação da Carga,Cabotagem,Píer Público,2,29.63333333336,3.3666666666395004,12.900000000139999,5.899999999848701,22.166666666628,51.799999999988,16606452,BRRIG,BRVDC,2710,Granel Líquido e Gasoso,0,0,7017.344,Embarcados,NULL,NULL
53,769056,BRRIG,Pier - Berço Sul,Rio Grande,2016,mai,Movimentação da Carga,Cabotagem,Píer Público,2,29.63333333336,3.3666666666395004,12.900000000139999,5.899999999848701,22.166666666628,51.799999999988,16606453,,,9998,Granel Líquido e Gasoso,0,0,800.7710000000001,Não Informado,NULL,NULL
54,760759,BRBEL,BELM201,Belém,2016,abr,Movimentação da Carga,Cabotagem,Terminal de Miramar,2,0.0,3.5666666665929,15.0,3.9333333334071,22.5,22.5,16352292,BRSSA,BRBEL,2710,Granel Líquido e Gasoso,0,0,4881.1759999999995,Desembarcados,NULL,NULL
55,791214,BRMCZ,Berço 7,Maceió,2016,set,Movimentação da Carga,Cabotagem,Terminal de Granéis Líquidos,2,8.5833333333721,3.716666666558,11.300000000163,3.2333333332207994,18.249999999942,26.833333333314,17211893,BRMCZ,BRSE002,2709,Granel Líquido e Gasoso,0,0,7274.53,Embarcados,NULL,NULL
56,773672,BRMCZ,Berço 7,Maceió,2016,jun,Movimentação da Carga,Cabotagem,Terminal de Granéis Líquidos,1,50.000000000058,4.2000000000698,11.599999999919,3.7000000000116002,19.5,69.50000000005801,16703778,BRMCZ,BRSUA,2709,Granel Líquido e Gasoso,0,0,7878.653,Embarcados,NULL,NULL
57,757481,BRBA003,PP-2,Terminal Aquaviário de Madre de Deus,2016,mar,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Madre de Deus,1,55.09999999991901,3.5000000000582006,30.500000000057998,4.0333333332092,38.033333333326,93.133333333244,16273947,BRBA003,BRRIG,2710,Granel Líquido e Gasoso,0,0,27876.135,Embarcados,NULL,NULL
58,747663,BRBA003,PP-2,Terminal Aquaviário de Madre de Deus,2016,fev,Movimentação da Carga,Cabotagem,Terminal Aquaviário de Madre de Deus,1,72.633333333302,18.36666666664,52.5,3.8333333332557005,74.699999999895,147.3333333332,16036822,BRBA003,BRIQI,2710,Granel Líquido e Gasoso,0,0,25155.961,Embarcados,NULL,NULL
59,835566,BRSSZ,ALAMOA 2,Santos,2016,mai,Movimentação da Carga,Cabotagem,Cais Público - Alamoa,2,94.450000000012,7.0499999999302005,31.100000000093,5.4333333332324,43.583333333256,138.03333333327,18834804,BRSSZ,BRVDC,2710,Granel Líquido e Gasoso,0,0,20625.221999999998,Embarcados,NULL,NULL
60,738310,BRPA001,Externo,Terminal Trombetas,2016,jan,Movimentação da Carga,Longo Curso,Terminal Trombetas,1,16.549999999988,7.450000000011599,25.666666666686,0.75,33.866666666697995,50.416666666686,15761644,BRPA001,IEAUG,2606,Granel Sólido,0,0,53540.0,Embarcados,NULL,NULL
61,735434,BRVDC,101,Vila do Conde,2016,jan,Movimentação da Carga,Cabotagem,Terminal de Múltiplo Uso -1,2,0.0,1.1666666668025,59.833333333314,25.749999999942002,86.75000000005801,86.75000000005801,15693622,BRPA001,BRVDC,2606,Granel Sólido,0,0,52086.89,Desembarcados,NULL,NULL
62,748221,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.0,0.083333333255723,12.250000000116,0.083333333255723,12.416666666628,12.416666666628,16050664,BRSAL,BRARE,2501,Granel Sólido,0,0,1426.5,Desembarcados,NULL,NULL
63,736957,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,5.7500000000582006,0.083333333255723,2.4166666666861,0.24999999994178998,2.7499999998835998,8.4999999999418,15863398,BRSAL,BRARE,2501,Granel Sólido,0,0,839.4,Desembarcados,NULL,NULL
64,746129,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.9999999999417994,0.08333333343034599,6.583333333313901,0.083333333255723,6.75,10.749999999942,16013850,BRSAL,BRARE,2501,Granel Sólido,0,0,1740.2,Desembarcados,NULL,NULL
65,748579,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.08333333343034599,4.1666666666279,0.0,4.2500000000582006,4.4166666667443,16053025,BRSAL,BRARE,2501,Granel Sólido,0,0,1327.2,Desembarcados,NULL,NULL
66,748577,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,2.7500000000582006,0.083333333255723,2.9166666665697,3.0833333332557005,16053023,BRSAL,BRARE,2501,Granel Sólido,0,0,716.3,Desembarcados,NULL,NULL
67,785656,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,33.500000000057994,0.083333333255723,6.5000000000582006,0.083333333255723,6.6666666665697,40.166666666628,17048325,BRSAL,BRARE,2501,Granel Sólido,0,0,1732.0,Desembarcados,NULL,NULL
68,748215,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.083333333255723,0.083333333255723,4.833333333372099,0.0,4.916666666627901,4.9999999998836,16050658,BRSAL,BRARE,2501,Granel Sólido,0,0,1343.3,Desembarcados,NULL,NULL
69,746081,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.1666666665697,0.08333333343034599,3.1666666666861003,0.083333333255723,3.3333333333721,5.4999999999417994,16013798,BRSAL,BRARE,2501,Granel Sólido,0,0,945.5,Desembarcados,NULL,NULL
70,745587,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.3333333334303,0.083333333255723,3.0,0.083333333255723,3.1666666665113996,5.4999999999417994,16008100,BRSAL,BRARE,2501,Granel Sólido,0,0,874.1,Desembarcados,NULL,NULL
71,746077,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,5.0000000000582006,0.16666666668607,5.583333333372099,0.083333333255723,5.833333333313901,10.833333333372,16013794,BRSAL,BRARE,2501,Granel Sólido,0,0,1516.9,Desembarcados,NULL,NULL
72,745630,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,9.833333333255698,0.16666666668607,5.583333333372099,0.08333333343034599,5.833333333488599,15.666666666744002,16008178,BRSAL,BRARE,2501,Granel Sólido,0,0,1599.8,Desembarcados,NULL,NULL
73,746087,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,6.916666666511401,0.08333333343034599,4.666666666686099,0.16666666668607,4.9166666668025,11.833333333314,16013804,BRSAL,BRARE,2501,Granel Sólido,0,0,1431.3,Desembarcados,NULL,NULL
74,745402,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.1666666666278998,0.0,3.75,0.0,3.75,4.916666666627901,16006259,BRSAL,BRARE,2501,Granel Sólido,0,0,807.3,Desembarcados,NULL,NULL
75,800332,BRARE,T1,Areia Branca,2016,nov,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,8.0833333334886,0.083333333255723,4.0833333333721,0.083333333255723,4.2499999998836,12.333333333372,17550565,BRSAL,BRARE,2501,Granel Sólido,0,0,685.1,Desembarcados,NULL,NULL
76,799223,BRARE,T1,Areia Branca,2016,nov,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,12.250000000116,0.0,8.749999999883599,0.16666666668607,8.916666666569698,21.166666666686,17552174,BRSAL,BRARE,2501,Granel Sólido,0,0,769.8,Desembarcados,NULL,NULL
77,794929,BRARE,T1,Areia Branca,2016,out,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.7500000001163998,0.083333333255723,3.9999999999417994,0.08333333343034599,4.1666666666279,5.9166666667443,17416528,BRSAL,BRARE,2501,Granel Sólido,0,0,869.9,Desembarcados,NULL,NULL
78,746084,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.08333333343034599,0.24999999994178998,3.0,0.083333333255723,3.3333333331975,3.4166666666279,16013801,BRSAL,BRARE,2501,Granel Sólido,0,0,928.6,Desembarcados,NULL,NULL
79,752732,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.8333333333721,0.0,56.833333333314,0.083333333255723,56.916666666569995,58.749999999942,16175994,BRSAL,BRARE,2501,Granel Sólido,0,0,1435.1,Desembarcados,NULL,NULL
80,806130,BRARE,Cais Comercial,Areia Branca,2016,dez,Apoio,Apoio Portuário,Cais Comercial de Atracação de Barcaças,1,1.8333333333721,2.1666666667443,4.5,0.083333333255723,6.75,8.5833333333721,17713176,BRSAL,BRARE,2501,Granel Sólido,0,0,861.1,Desembarcados,NULL,NULL
81,746112,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.5,0.083333333255723,2.5000000001164,0.083333333255723,2.6666666666279,7.166666666627901,16013834,BRSAL,BRARE,2501,Granel Sólido,0,0,933.7,Desembarcados,NULL,NULL
